10	9.7
20	2.84
30	2.84
40	2.84
50	2.84
60	2.84
70	4.815
80	11.665
90	13.28
100	19.18
110	16.73
120	22.18
130	17.1067
140	24.8413
150	21.1117
160	28.9143
170	24.4747
180	30.9227
190	27.6227
200	32.5997
210	26.6867
220	34.068
230	28.7386
240	32.1051
250	29.1939
260	31.5697
270	32.6896
280	32.0316
290	32.1773
300	33.6621
310	35.4203
320	34.4737
330	35.927
340	35.8401
350	38.7514
360	36.6346
370	39.7184
380	39.2633
390	40.6726
400	38.033
410	42.056
420	37.1806
430	39.3202
440	38.2467
450	40.7689
460	39.476
470	40.9939
480	39.7094
490	41.2165
500	42.3452
510	40.0274
520	43.1182
530	39.3024
540	44.1092
550	42.4276
560	44.9836
570	40.8891
580	43.1121
590	41.7507
600	42.6075
610	40.2002
620	43.9859
630	41.5049
640	42.0132
650	43.1557
660	42.0551
670	46.1321
680	43.7118
690	45.3226
700	44.4523
710	45.1726
720	41.9362
730	42.7439
740	42.0439
750	42.0169
760	41.9185
770	43.8867
780	43.9722
790	44.2071
800	44.3174
810	43.756
820	43.9407
830	43.2629
840	44.1541
850	43.8889
860	43.9903
870	43.6665
880	44.2755
890	44.4722
900	45.799
910	46.0286
920	47.2435
930	47.6857
940	46.806
950	45.3469
960	45.2227
970	43.8802
980	44.5953
990	46.2347
1000	45.1137
1010	47.007
1020	44.6443
1030	44.6379
1040	44.4988
1050	46.9761
1060	43.4586
1070	47.3079
1080	42.8501
1090	43.7473
1100	43.9031
1110	45.409
1120	46.705
1130	46.1908
1140	48.6114
1150	45.4414
1160	47.7584
1170	47.0836
1180	50.0585
1190	47.0324
1200	48.5751
1210	46.6072
1220	48.3424
1230	46.1002
1240	47.5827
1250	46.1698
1260	47.7163
1270	48.2549
1280	47.6321
1290	45.8726
1300	47.3113
1310	45.4149
1320	47.6507
1330	46.3636
1340	47.7359
1350	46.8501
1360	47.5575
1370	47.1446
1380	48.0509
1390	47.252
1400	48.1757
1410	45.6391
1420	45.7197
1430	46.8899
1440	45.392
1450	45.5516
1460	45.3419
1470	46.6936
1480	45.2537
1490	49.4309
1500	47.2282
1510	50.097
1520	48.045
1530	48.8865
1540	48.7874
1550	48.2531
1560	48.0559
1570	46.4721
1580	47.0496
1590	46.1637
1600	48.0202
1610	45.938
1620	49.4787
1630	47.9151
1640	50.8062
1650	48.321
1660	47.745
1670	46.3415
1680	48.3012
1690	48.4505
1700	48.5323
1710	49.4723
1720	48.2958
1730	48.9736
1740	47.9102
1750	49.4513
1760	46.266
1770	47.2424
1780	45.6539
1790	47.3559
1800	46.1896
1810	45.6503
1820	46.7004
1830	46.5336
1840	47.9922
1850	47.6848
1860	48.5087
1870	47.8795
1880	47.56
1890	47.3042
1900	49.0696
1910	47.8849
1920	50.2584
1930	47.2052
1940	46.4065
1950	47.3148
1960	45.6713
1970	48.6676
1980	46.4853
1990	48.5047
2000	48.239
2010	49.6692
2020	48.8254
2030	49.5403
2040	49.8919
2050	50.7201
2060	48.8624
2070	50.3546
2080	49.0292
2090	49.4958
2100	50.0834
2110	48.9362
2120	51.3745
2130	50.9287
2140	49.9573
2150	47.9595
2160	49.3037
2170	48.2857
2180	49.701
2190	49.5559
2200	48.1261
2210	50.5328
2220	50.1631
2230	50.9554
2240	48.8878
2250	48.9735
2260	47.6427
2270	47.5238
2280	49.5075
2290	46.5413
2300	48.0759
2310	45.6724
2320	49.7743
2330	45.1174
2340	50.9014
2350	46.3198
2360	48.5038
2370	47.9847
2380	49.8238
2390	47.3254
2400	50.3979
2410	47.7171
2420	47.9731
2430	46.946
2440	49.1283
2450	46.5717
2460	50.4018
2470	48.1303
2480	46.1227
2490	49.2177
2500	48.4733
2510	47.1177
2520	47.9578
2530	48.3604
2540	47.8381
2550	49.4013
2560	47.6397
2570	49.0588
2580	49.2079
2590	49.1751
2600	50.0074
2610	47.6771
2620	49.9958
2630	46.6163
2640	50.065
2650	47.6597
2660	49.241
2670	46.8818
2680	48.2741
2690	45.7545
2700	45.0692
2710	44.5963
2720	45.9016
2730	46.3503
2740	48.9139
2750	48.8832
2760	50.1071
2770	49.1371
2780	52.4684
2790	49.2742
2800	50.0363
2810	48.5177
2820	49.2392
2830	48.6581
2840	48.3067
2850	48.5462
2860	50.4544
2870	50.8469
2880	51.219
2890	51.5825
2900	51.6273
2910	50.0094
2920	50.3757
2930	49.3367
2940	47.8509
2950	46.3458
2960	46.6644
2970	48.3484
2980	46.3192
2990	48.5449
3000	46.3467
3010	50.0755
3020	47.6728
3030	50.7496
3040	47.4174
3050	49.543
3060	49.0547
3070	50.0145
3080	49.5736
3090	50.5357
3100	50.6882
3110	47.8556
3120	50.8913
3130	49.2583
3140	51.0226
3150	47.4201
3160	52.0458
3170	46.1312
3180	51.9823
3190	47.5921
3200	50.2458
3210	47.9495
3220	49.2149
3230	49.4595
3240	50.9247
3250	49.5738
3260	50.9314
3270	50.6898
3280	49.5277
3290	51.0175
3300	47.9344
3310	49.9535
3320	46.9925
3330	49.4475
3340	44.957
3350	49.3869
3360	45.8765
3370	48.8369
3380	46.1623
3390	50.2022
3400	46.4995
3410	49.8067
3420	47.1176
3430	51.4659
3440	48.3821
3450	51.1754
3460	49.5993
3470	50.9469
3480	50.5398
3490	50.0097
3500	50.5034
3510	50.3974
3520	48.9286
3530	49.3005
3540	49.508
3550	48.2124
3560	48.7456
3570	48.7994
3580	50.2222
3590	50.5662
3600	50.1463
3610	50.8158
3620	49.6515
3630	48.697
3640	48.658
3650	50.8641
3660	49.8659
3670	50.6431
3680	49.3258
3690	51.8698
3700	48.0064
3710	49.3248
3720	47.6197
3730	49.7924
3740	49.2876
3750	49.3662
3760	49.4074
3770	49.8641
3780	49.1488
3790	47.4695
3800	48.0595
3810	45.9866
3820	49.0341
3830	46.697
3840	50.8704
3850	46.9185
3860	50.5901
3870	46.3951
3880	51.2254
3890	48.4231
3900	50.3938
3910	50.0557
3920	50.2911
3930	48.9502
3940	50.203
3950	49.1268
3960	49.2145
3970	50.1516
3980	49.506
3990	50.8398
4000	49.293
4010	48.577
4020	47.8171
4030	49.2504
4040	49.2503
4050	49.4878
4060	51.723
4070	49.7408
4080	50.1067
4090	47.987
4100	48.5303
4110	48.6593
4120	48.0678
4130	48.643
4140	48.9574
4150	50.399
4160	48.9817
4170	51.394
4180	49.4667
4190	51.8979
4200	51.0319
4210	51.6937
4220	52.8912
4230	53.7319
4240	51.5812
4250	49.3931
4260	50.5638
4270	49.5084
4280	48.684
4290	48.4164
4300	50.4073
4310	48.9591
4320	49.617
4330	47.5894
4340	50.3909
4350	48.7142
4360	50.4158
4370	49.1991
4380	52.1603
4390	49.6679
4400	50.874
4410	48.93
4420	49.4203
4430	50.478
4440	49.5753
4450	49.272
4460	50.7053
4470	49.5373
4480	48.1845
4490	49.8237
4500	49.1212
4510	48.8847
4520	47.3915
4530	48.8662
4540	48.7225
4550	49.5169
4560	47.6105
4570	49.4591
4580	48.4811
4590	47.5428
4600	50.5555
4610	48.507
4620	51.5593
4630	49.7784
4640	49.7599
4650	50.0051
4660	50.7188
4670	48.5404
4680	51.6
4690	50.6796
4700	51.3219
4710	51.3058
4720	50.3845
4730	49.8905
4740	50.5172
4750	48.2237
4760	51.8694
4770	50.1626
4780	48.5382
4790	49.5071
4800	48.5597
4810	50.2105
